Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
pole2_Link,-1.65056071723983,-1.16485220275225,0.291658640472252,0,0,0,2.89884662078385,0.0220589453276697,-2.53854946945034E-10,2.15677912433961E-09,0.0502481880303721,1.26064168585644E-06,0.0318912700401255,0,0,0,0,0,0,package://site/meshes/pole2_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/pole2_Link.STL,,信号架-2;相机组件-14/灯罩-小-1,Origin_global,基准轴1,pole2,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
camera2_Link,9.38870134232772E-05,-0.00748683225188157,0.0261603846174914,0,0,0,0.911654901683403,0.000311480771844364,-6.27451277670946E-08,-8.81930983644301E-08,0.000287273478591961,2.45126654248796E-06,0.000386441122224446,0,0,0,0,0,0,package://site/meshes/camera2_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/camera2_Link.STL,,相机组件-14/摄像头前背壳-2-1;相机组件-14/摄像头-新-2;相机组件-14/相机插槽座-3;相机组件-14/USB转接头-2;相机组件-14/摄像头背壳-2-1,Origin_camera23,基准轴1,camera2,fixed,-1.50419751649876,-1.20118229836556,0.419457359949273,1.5707963267949,0,3.14159265358979,pole2_Link,0,0,0,,,,,,,,,,,,
ARS_408_21_2_Link,0.00168514324992164,0.0154191890257049,-2.61569096045022E-05,0,0,0,3.09545763589521,0.00233952324153942,6.43560712854057E-06,5.7678092833293E-06,0.00726270749670218,-1.06274664763526E-06,0.00541858260532214,0,0,0,0,0,0,package://site/meshes/ARS_408_21_2_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/ARS_408_21_2_Link.STL,,毫米波雷达 ARS-408-21-2,Origin_ARS_408_21_23,基准轴1,ARS_408_21_2,fixed,-1.48204368460924,-1.1757576992523,0.505765128564767,0,0,-3.13286600732982,pole2_Link,0,0,0,,,,,,,,,,,,
CPU_2_Link,0,0.023,0,0,0,0,6.05474999999999,0.00895144331249999,3.30342849429178E-19,3.63934576919076E-19,0.0170794406249999,-6.17990250986745E-20,0.0102633058125,0,0,0,0,0,0,package://site/meshes/CPU_2_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/CPU_2_Link.STL,,计算平台-3,Origin_CPU_23,基准轴1,CPU_2,fixed,-1.2534216846062,-1.16708729216942,0.012167278074569,1.5707963267949,0,0,pole2_Link,0,0,0,,,,,,,,,,,,
pole3_Link,1.01272653803107,-0.243014174930572,0.249878502460112,0,0,0,2.36452854643365,0.0220144460371057,-3.87536046523951E-10,-1.35563096517802E-09,0.0218811011752868,-1.25778940789738E-06,0.00352420685157413,0,0,0,0,0,0,package://site/meshes/pole3_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/pole3_Link.STL,,信号架2-3;相机组件-13/灯罩-小-1,Origin_global,基准轴1,pole3,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
camera3_Link,9.38870134237213E-05,-0.00748683225188151,0.0111603846174912,0,0,0,0.911654901683404,0.000311480771844364,-6.2745127767106E-08,-8.8193098364494E-08,0.000287273478591961,2.45126654248793E-06,0.000386441122224446,0,0,0,0,0,0,package://site/meshes/camera3_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/camera3_Link.STL,,相机组件-13/摄像头背壳-2-1;相机组件-13/摄像头前背壳-2-1;相机组件-13/摄像头-新-2;相机组件-13/相机插槽座-3;相机组件-13/USB转接头-2,Origin_camera33,基准轴1,camera3,fixed,1.00371985693387,-0.234040557592747,0.41116470558808,1.5707963267949,0,0,pole3_Link,0,0,0,,,,,,,,,,,,
ARS_408_21_3_Link,0.00168514324992231,0.0154191890257048,-2.61569096043912E-05,0,0,0,3.09545763589522,0.00233952324153942,6.43560712858864E-06,5.76780928332912E-06,0.00726270749670221,-1.06274664763534E-06,0.00541858260532216,0,0,0,0,0,0,package://site/meshes/ARS_408_21_3_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/ARS_408_21_3_Link.STL,,毫米波雷达 ARS-408-21-1,Origin_ARS_408_21_33,基准轴1,ARS_408_21_3,fixed,1.00189979461188,-0.22928478435155,0.503482602285128,0,0,0,pole3_Link,0,0,0,,,,,,,,,,,,
CPU_3_Link,-2.22044604925031E-16,0.023,0,0,0,0,6.05474999999999,0.00895144331249998,3.30342849429178E-19,1.53871056521315E-18,0.0170794406249999,5.71244006958292E-20,0.0102633058125,0,0,0,0,0,0,package://site/meshes/CPU_3_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/CPU_3_Link.STL,,计算平台-1,Origin_CPU_33,基准轴1,CPU_3,fixed,1.21054201286997,-0.238453398504354,0.0151409820672447,1.5707963267949,0,0,pole3_Link,0,0,0,,,,,,,,,,,,
pole4_Link,0.000973765603045291,-0.999292357763889,0.374839041538273,0,0,0,16.9987163566676,0.0770126451093729,1.75584867568586E-08,7.64118000611772E-08,4.63079047987141,6.56908733225988E-08,4.57009694729111,0,0,0,0,0,0,package://site/meshes/pole4_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/pole4_Link.STL,,360-1/信号架4-1,Origin_global,基准轴1,pole4,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
camera41_Link,0.0102232894385129,0.0645304612214411,-0.0627703192855593,0,0,0,0.911654901683404,0.000311480771844365,-6.27451277670048E-08,-8.81930983709511E-08,0.000287273478591961,2.45126654248796E-06,0.000386441122224447,0,0,0,0,0,0,package://site/meshes/camera41_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/camera41_Link.STL,,360-1/相机模块-4/摄像头背壳-2-1;360-1/相机模块-4/摄像头前背壳-2-1;360-1/相机模块-4/摄像头-新-2;360-1/相机模块-4/相机插槽座-3;360-1/相机模块-4/USB转接头-2,Origin_camera413,基准轴1,camera41,continuous,-0.01,-1,0.26323743064296,1.5707963267949,0,0,pole4_Link,0,-1,0,,,,,,,,,,,,
camera42_Link,0.000223289438486929,0.0645304612214412,-0.0527703192855591,0,0,0,0.911654901683401,0.000311480771844365,-6.27451277724041E-08,-8.81930985303779E-08,0.000287273478591961,2.45126654248799E-06,0.000386441122224446,0,0,0,0,0,0,package://site/meshes/camera42_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/camera42_Link.STL,,360-1/相机模块-3/摄像头前背壳-2-1;360-1/相机模块-3/摄像头背壳-2-1;360-1/相机模块-3/摄像头-新-2;360-1/相机模块-3/相机插槽座-3;360-1/相机模块-3/USB转接头-2,Origin_camera423,基准轴1,camera42,continuous,-0.01,-1,0.26323743064296,1.5707963267949,0,1.5707963267949,pole4_Link,0,-1,0,,,,,,,,,,,,
camera43_Link,-0.00977671056151555,0.0645304612214411,-0.0627703192855593,0,0,0,0.911654901683404,0.000311480771844364,-6.27451277727743E-08,-8.81930985090575E-08,0.000287273478591961,2.4512665424878E-06,0.000386441122224447,0,0,0,0,0,0,package://site/meshes/camera43_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/camera43_Link.STL,,360-1/相机模块-2/摄像头前背壳-2-1;360-1/相机模块-2/摄像头背壳-2-1;360-1/相机模块-2/摄像头-新-2;360-1/相机模块-2/相机插槽座-3;360-1/相机模块-2/USB转接头-2,Origin_camera433,基准轴1,camera43,continuous,-0.01,-1,0.26323743064296,1.5707963267949,0,3.14159265358979,pole4_Link,0,-1,0,,,,,,,,,,,,
camera44_Link,0.00022328943848704,-0.0645304612214412,0.0727703192855595,0,0,0,0.911654901683402,0.000311480771844365,6.27451277727037E-08,8.81930985441731E-08,0.000287273478591961,2.45126654248793E-06,0.000386441122224446,0,0,0,0,0,0,package://site/meshes/camera44_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/camera44_Link.STL,,360-1/相机模块-1/摄像头背壳-2-1;360-1/相机模块-1/摄像头前背壳-2-1;360-1/相机模块-1/摄像头-新-2;360-1/相机模块-1/相机插槽座-3;360-1/相机模块-1/USB转接头-2,Origin_camera443,基准轴1,camera44,continuous,-0.01,-1,0.26323743064296,-1.5707963267949,0,-1.5707963267949,pole4_Link,0,1,0,,,,,,,,,,,,
CPU_4_Link,-5.55111512312578E-17,0.023,0,0,0,0,6.05475,0.00895144331249999,1.62805674780059E-33,6.12845147893172E-18,0.017079440625,-6.17990250986738E-20,0.0102633058125,0,0,0,0,0,0,package://site/meshes/CPU_4_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/CPU_4_Link.STL,,计算平台-4,Origin_CPU_43,基准轴1,CPU_4,fixed,0.212583883794893,-0.990620397689533,0.00369002145397369,1.5707963267949,0,0,pole4_Link,0,0,0,,,,,,,,,,,,
pillar_Link,0.00775673503764302,1.70795913509253,0.188421452183391,0,0,0,640.460641155592,8.47049489803464,-7.45815238967656E-15,1.66333725991718E-15,35.6601185511319,1.53518232839759E-15,30.5768288553375,0,0,0,0,0,0,package://site/meshes/pillar_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/pillar_Link.STL,,高架立柱-1,Origin_global,基准轴1,pillar,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
gaojia_Link,-0.434458299133697,1.45286339292765,0.322807860147149,0,0,0,635.067693626879,810.84728424871,-223.780967174228,6.11397027938179,740.765801766099,-49.6134074750207,1538.10463751846,0,0,0,0,0,0,package://site/meshes/gaojia_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/gaojia_Link.STL,,高架路面-1,Origin_global,基准轴1,gaojia,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
bar_Link,-0.426616566503017,1.37270408838888,0.358987548531945,0,0,0,66.3264544887281,92.5143027110213,-23.5948908858285,0.771934827741342,79.5120405259755,-6.6768123317286,170.067426221949,0,0,0,0,0,0,package://site/meshes/bar_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/bar_Link.STL,,高架护栏-1,Origin_global,基准轴1,bar,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
parking_Link,-0.0149999999999998,-4,0.000500000000000245,0,0,0,14.976,0.312001247999999,1.03053607314331E-17,-1.12757025938493E-19,0.287540447999999,1.9145067209304E-17,0.599539199999999,0,0,0,0,0,0,package://site/meshes/parking_Link.STL,0.694117647058824,0.0980392156862745,0.0980392156862745,1,0,0,0,0,0,0,package://site/meshes/parking_Link.STL,,停车位-1,Origin_global,基准轴1,parking,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
red_lights_Link,0.0129948200760515,0.549569046124838,0.416358526964242,0,0,0,1.48200706442281,0.000327871572892924,-5.45362632327028E-21,-4.02015783883467E-23,0.000266036342941379,6.25965455083079E-21,0.000370719847120094,0,0,0,0,0,0,package://site/meshes/red_lights_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/red_lights_Link.STL,,相机组件-16/信号灯-小红-1;相机组件-13/信号灯-小红-1;相机组件-2/信号灯-小红-1;相机组件-15/信号灯-大红-1;相机组件-1/信号灯-小红-1;相机组件-14/信号灯-小红-1,Origin_global,基准轴1,red_lights,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
green_lights_Link,-0.0793699773352983,0.333513997118549,0.38704336566844,0,0,0,1.06410455566067,0.000175911112143447,-1.86485864433451E-20,-3.31834723217723E-23,0.000133062837916277,5.28305601133791E-21,0.000218759386370617,0,0,0,0,0,0,package://site/meshes/green_lights_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site/meshes/green_lights_Link.STL,,相机组件-14/信号灯-小绿-1;相机组件-1/信号灯-小绿-1;相机组件-2/信号灯-小绿-1;相机组件-15/信号灯-小绿-1;相机组件-16/信号灯-小绿-1;相机组件-13/信号灯-小绿-1,Origin_global,基准轴1,green_lights,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
